"""16/12/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""la Malle à case""";"""Association""";"""5358139""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Groupe de parole Parlons-du vieillissement""";"""""";"""L'avancee en âge peut amener à se poser certaines questions, relatives à la mobilite, au rapport au corps, ou encore à l'estime de soi. La Malle à case propose desormais un groupe de paroles mensuel avec une psychologue specialisee.""";"""Vendredi 16 decembre, 14h30, 2, rue de Hongrie, Nantes. Gratuit. Contact et reservation : 02 40 75 63 74, contact@lamalleacase.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21658""";""" -1.52332""";"""16/12/2016""";"""16/12/2016""";"""non""";"""""";"""""";""""""
"""06/10/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""la Terre au bout des doigts""";"""Association""";"""5289639""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Poterie""";"""Poterie""";"""""";"""Cours « modelage et sculpture ceramique ». Creativite en volume avec « la terre au bout des doigts ». Loisir de qualite dans un cadre associatif. Cours à l’annee adultes du mercredi matin de 9 h 30 à 12 h 30 et stages enfants vacances en fevrier 2017 et stages raku adultes en mars 2017.""";"""Jusqu'au mercredi 14 juin 2017, 9h30 à 12h30, Atelier, 20, rue du Coudray, Nantes. Payant. Contact et reservation : 06 87 35 54 33, 06 80 95 85 12, terreboutdoigts@gmail.com, http://terreboutdoigts.wix.com/terreboutdesdoigts""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.23282""";""" -1.543293""";"""06/10/2016""";"""14/06/2017""";"""oui""";"""""";"""""";""""""
"""14/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""atelier les Petites heures""";"""Association""";"""5252103""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Sculpture (modelage terre)""";"""""";"""Inscriptions aux ateliers de sculpture (cours et stages).""";"""Du mercredi 14 septembre 2016 au jeudi 13 juillet 2017, Local associatif de l’amicale Sully, 7, rue Henri-Cochard, Nantes. Contact et reservation : 06 81 69 44 85, atelierlespetitesheures@gmail.com, http://www.atelierlespetitesheures.com/""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.22272""";""" -1.549237""";"""14/09/2016""";"""13/07/2017""";"""non""";"""""";"""""";""""""
"""12/09/2016""";"""Animation jeunes""";"""44/Nantes""";"""Hora""";"""Association""";"""5236652""";"""Loisirs et sports""";"""Animation loisirs jeunes""";"""Animation""";"""Yoga enfants""";"""""";"""Accompagnement de l’enfant dans la decouverte des postures (heros mythologiques, animaux, elements). Dans une ambiance ludique et detendue l’enfant decouvrira son ressenti et apprivoisera les valeurs (qualites, forces, faiblesses) incarnees par les postures.""";"""Du lundi 12 septembre 2016 au lundi 12 juin 2017, 16h30 à 17h30, Salle Felix-Thomas Accoord, Nantes. Payant. Contact : 07 53 02 08 05, contact@yoga-rama.com, www.yoga-rama.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.22396""";""" -1.540806""";"""12/09/2016""";"""12/06/2017""";"""oui""";"""""";"""""";""""""
"""08/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""le theâtre de Trois petits points...""";"""Association""";"""5169633""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Atelier theâtre""";"""Atelier theâtre""";"""""";"""Ateliers ludiques où l'accent est mis sur la creation collective et l'esprit de groupe. Travail sur le corps, les emotions, l'ecoute, le placement de la voix, la familiarisation avec l'espace scenique. Representations en public en fin d'annee. Proposes par le theâtre de Trois petits points...""";"""Du jeudi 8 septembre 2016 au jeudi 22 juin 2017, 19h à 21h et 21h à 23h, La Mutualite, rue de la Mutualite, Nantes. Tarif 350€, autre : 10 € adhesion à l'association. Contact et reservation : 02 40 46 13 17, 06 63 15 08 41, letheatrede@yahoo.fr, http://letheatrede.e-monsite.com/""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20575""";""" -1.589409""";"""08/09/2016""";"""22/06/2017""";"""oui""";"""350""";"""10 € adhesion à l'association""";""""""
"""17/12/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""ecole de danse Alexandra-Gerard""";"""Association""";"""5373247""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Cours""";"""Stage de danse classique et modern'jazz""";"""""";"""Remise à niveau ou decouvrir la danse. Ouvert aux enfants à partir de 9 ans, ados, adultes. Du niveau debutant au confirme. Ce stage a pour but de permettre d'approfondir ses acquis tout en developpant ses potentialites techniques et artistiques.""";"""Samedi 17 decembre, 13h30 à 15h et 15h à 16h30, L'atelier du Mouvement, 8, rue des Perrines, Nantes. Tarif 20€, autre : 35 € pour 2 cours. Contact et reservation : 02 40 52 25 36, www.nantesdanse.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.22799""";""" -1.515077""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""20""";"""35 € pour 2 cours""";"""9"""
"""26/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""la compagnie du Cafe-Theâtre""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5187770""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Atelier theâtre""";"""Atelier theâtre""";"""""";"""Cours de theâtre à Nantes pour adultes, l'ecole du rire de La Compagnie du Cafe-Theâtre est parrainee par Anne Roumanoff. Elle propose des cours de theâtre adaptes à chacun (envie, niveaux) de deux heures par semaine (hors vacances scolaire), du lundi au jeudi de 18h30 à 20h30 ou de 21h à 23h.""";"""Du lundi 26 septembre 2016 au vendredi 30 juin 2017, 18h30 à 20h30 et 21h à 23h, La compagnie du Cafe-Theâtre, 6, rue des Carmelites, Nantes. Tarif 470€, reduit 420€. Contact et reservation : 06 60 90 38 61, http://www.nantes-spectacles.com/cours-de-theatre-nantes.html""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21656""";""" -1.551213""";"""26/09/2016""";"""30/06/2017""";"""oui""";"""470""";"""""";""""""
"""20/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""association du quartier Saint-Felix""";"""Association""";"""5260619""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Activite manuelle""";"""Association du quartier Saint-Felix""";"""Diverses activites de loisir.""";"""Il reste des places disponibles dans les ateliers suivants : jeux de societe (jeudi matin et vendredi après-midi), cartonnage (jeudi matin), encadrement (mardi après-midi), broderie (mercredi après-midi). Par ailleurs l'atelier peinture recherche un encadrant benevole.""";"""Du mardi 20 septembre 2016 au jeudi 15 juin 2017, Association quartier Saint-Felix, 39, rue Felix-Thomas, Nantes. Payant. Contact : asso.stfelix@orange.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.23115""";""" -1.553184""";"""20/09/2016""";"""15/06/2017""";"""oui""";"""""";"""""";""""""
"""17/12/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""la Belle assemblee""";"""Association""";"""5339563""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Atelier de danses celtiques""";"""""";"""Atelier de danses traditionnelles d'Écosse, Pays de Galles, Irlande. Ouvert à tous.""";"""Samedi 17 decembre, 15h, Gymnase de la Barboire, 45, rue de la Bourgeonnière, Nantes. Payant. Contact et reservation : 02 72 02 42 03, la-belle-assemblee@hotmail.com, http://badanse.wix.com/la-belle-assemblee""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.25215""";""" -1.556268""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""""";"""""";"""16"""
"""14/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""chorale Gens qui chantent et gens qui rient""";"""Association""";"""5223206""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Chorale Gens qui chantent et gens qui rient""";"""Chant choral.""";"""Reprise des repetitions le mercredi. Le groupe de 50 choristes adultes recrute dans tous les pupitres. Au programme, chansons contemporaines et du monde.""";"""Du mercredi 14 septembre 2016 au mercredi 28 juin 2017, 20h15, Locaux associatifs, 39, rue Felix-Thomas, Nantes. Tarif 80€. Contact : 06 85 53 72 40, sergegrollier@laposte.net, http://gensquichantent.online.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.23074""";""" -1.553202""";"""14/09/2016""";"""28/06/2017""";"""oui""";"""80""";"""""";""""""
"""17/12/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""Synergie bien-être""";"""Association""";"""5378717""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Qi gong du Tao energie de l'hiver""";"""""";"""L'energie des reins est à mettre en relation avec l'element eau, la saison hivernale. Elle contrôle la resistance au stress. Programme : deverouillage des articulations, l'element eau dans la theorie des 5 elements, respirations, posture de qi gong, meditations dynamiques, automassages.""";"""Samedi 17 decembre, 15h à 18h, Maison de quartier de l'Île, 2, rue Conan-Meriadec, Nantes. Payant. Contact et reservation : 06 83 04 71 60, synergiebienetre@hotmail.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.2066""";""" -1.550762""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""""";"""""";""""""
"""14/09/2016""";"""Animation jeunes""";"""44/Nantes""";"""Hora""";"""Association""";"""5236665""";"""Loisirs et sports""";"""Animation loisirs jeunes""";"""Animation""";"""Yoga ados et etudiants""";"""""";"""Ce cours propose d’aborder l’eveil du lien entre son corps et son esprit, s’ancrer, renforcer sa musculature, son système nerveux et sa resistance. L’ado ou le jeune sera guide pour ouvrir un espace interieur de ressourcement où il pourra aller y puiser son equilibre, sa creativite, sa force.""";"""Du mercredi 14 septembre 2016 au mercredi 14 juin 2017, 17h à 18h, 30, rue Deshoulières, Nantes. Payant. Contact : 07 53 02 08 05, contact@yoga-rama.com, www.yoga-rama.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21825""";""" -1.565676""";"""14/09/2016""";"""14/06/2017""";"""oui""";"""""";"""""";""""""
"""25/10/2016""";"""Animation jeunes""";"""44/Nantes""";"""musee Jules-Verne""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5291060""";"""Loisirs et sports""";"""Animation loisirs jeunes""";"""Animation""";"""À bord du Nautilus""";"""""";"""Spectacle deambulatoire par le comedien Sydney Bernard, pour les 6-10 ans.""";"""Mardi 25 octobre, mardi 27 decembre, 14h30 à 16h30, Musee Jules-Verne, Nantes. Tarif 5€, autre : 10 € enfants hors metropole. Inscription avant le 24 octobre. Contact : 02 40 69 72 52, musee-julesverne@nantesmetropole.fr, julesverne.nantesmetropole.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20205""";""" -1.577412""";"""25/10/2016""";"""27/12/2016""";"""oui""";"""5""";"""10 € enfants hors metropole""";""""""
"""23/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""theâtre Beaulieu, compagnie Même pas cap""";"""Association""";"""5165988""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Atelier theâtre""";"""Atelier theâtre""";"""""";"""Les inscriptions pour la nouvelle saison des ateliers Même pas cap sont lancees. Au programme : un nouveau concept pour les ateliers theâtre et la mise en place d'un atelier chorale. Animes par des comediens et une professeure de chant professionnels.""";"""Du vendredi 23 septembre 2016 au dimanche 18 juin 2017, 15h à 17h et 20h à 22h, Theâtre Beaulieu, 9, boulevard Vincent-Gâche, Nantes. Payant. Contact et reservation : 02 49 10 63 10, contact@theatrebeaulieu.fr, www.theatrebeaulieu.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20642""";""" -1.542222""";"""23/09/2016""";"""18/06/2017""";"""oui""";"""""";"""""";""""""
"""05/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""Crea's""";"""Association""";"""5222343""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Activite manuelle""";"""Ateliers creatifs tout public (couture, tricot, reemploi)""";"""""";"""Objectifs de l’association : permettre de reveler son potentiel creatif et enrichir l’epanouissement personnel, valoriser et developper les richesses artistiques et multiculturelles, favoriser les echanges entre personnes d’horizons divers, conseiller et orienter les usagers.""";"""Du lundi 5 septembre 2016 au vendredi 30 juin 2017, 14h à 16h30 et 18h30 à 21h, Maison des Haubans, 1er etage, 1 bis, boulevard de Berlin, Nantes. Tarif suivant quotient Caf. Contact et reservation : 02 40 35 65 80, 06 59 02 77 88, creasnantes@gmail.com, www.facebook.com/creas.nantes""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21684""";""" -1.55674""";"""05/09/2016""";"""30/06/2017""";"""oui""";"""""";"""suivant quotient Caf""";""""""
"""13/09/2016""";"""Animation jeunes""";"""44/Nantes""";"""Hora""";"""Association""";"""5236717""";"""Loisirs et sports""";"""Animation loisirs jeunes""";"""Animation""";"""Yoga adultes""";"""""";"""Se connecter à soi à travers le mouvement et la respiration par la pratique des postures et de la relaxation. Le yoga permet aussi une autre relation à soi et aux autres. Cours d’essai gratuit en septembre.""";"""Du mardi 13 septembre 2016 au samedi 24 juin 2017, 10h, 18h et 20h, Centre socioculturel Martray, la Similienne, Nantes. Payant. Contact : 07 53 02 08 05, contact@yoga-rama.com, www.yoga-rama.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21589""";""" -1.557582""";"""13/09/2016""";"""24/06/2017""";"""oui""";"""""";"""""";""""""
"""19/11/2016""";"""Animation jeunes""";"""44/Nantes""";"""musee Jules-Verne""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5291081""";"""Loisirs et sports""";"""Animation loisirs jeunes""";"""Animation""";"""Eveil aux langues etrangères""";"""""";"""Eveil aux langues etrangères sur le thème du Tour du monde en 80 jours par l'association Evalap. Jeu d'enigme sur le même thème avec ateliers de pratique artistique.""";"""Samedi 19 novembre 2016, samedi 17 decembre 2016, samedi 21 janvier 2017, 15h à 16h30, Musee Jules-Verne, Nantes. Tarif enfants metropolitains 3 € / non-metropolitains 6 €. Inscription avant le 18 novembre. Contact : 02 40 69 72 52, musee-julesverne@nantesmetropole.fr, http://www.julesverne.nantesmetropole.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20205""";""" -1.577412""";"""19/11/2016""";"""21/01/2017""";"""oui""";"""""";"""enfants metropolitains 3 € / non-metropolitains 6 €""";""""""
"""22/10/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""la Folie des arts""";"""Association""";"""5161490""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Ateliers cafes couture""";"""""";"""Lire un patron, construire un vêtement, coudre un accessoire, utiliser sa propre machine. Des machines sont aussi à disposition. Goûter offert. Dernière date le 10 juin 2017.""";"""Samedi 22 octobre 2016, samedi 10 decembre 2016, samedi 11 fevrier 2017, 14h30 à 19h, La Folie des Arts, 16 bis, rue du Chanoine-Poupard, Nantes. Tarif 55€, autre : et 10 € adhesion association LFDA. Contact et reservation : 06 58 30 54 00, lacroixmarion@aol.com, http://www.foliedesartsnantes.org/ateliers-stages/caf%C3%A9s-couture/""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.24836""";""" -1.575765""";"""22/10/2016""";"""11/02/2017""";"""oui""";"""55""";"""et 10 € adhesion association LFDA""";""""""
"""30/06/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""la Folie des arts""";"""Association""";"""5162124""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Autre""";"""Atelier theâtre de la Folie des arts""";"""""";"""Tous les jeudis, atelier d'initiation et/ou de perfectionnement à la parole grâce aux outils de l'acteur. Exercices pour acquerir une respiration juste et être detendu.""";"""Jusqu'au jeudi 18 mai 2017, 20h à 22h, La Folie des arts, 16 bis, rue du Chanoine-Poupard, Nantes. Tarif 390€, autre : abonnement pour l'annee + 10 € adhesion association LFDA et règlement au trimestre. Contact et reservation : 06 65 59 30 51, demfau@aol.com, http://www.foliedesartsnantes.org""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.24836""";""" -1.575765""";"""30/06/2016""";"""18/05/2017""";"""oui""";"""390""";"""abonnement pour l'annee + 10 € adhesion association LFDA et règlement au trimestre""";""""""
"""16/09/2016""";"""Atelier, activite de loisirs""";"""44/Nantes""";"""galerie Art espace""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5194209""";"""Loisirs et sports""";"""Atelier, activite de loisirs""";"""Dessin, peinture""";"""Dessin, peinture""";"""""";"""Portes ouvertes : mardi 30 mercredi 31 août de 14 h à 19 h, samedi 10 septembre de 11 h à 18 h. Reprise des cours le vendredi 16 septembre à 10 h. Inscriptions possibles tout au long de l’annee, selon les places disponibles. 6 places maxi par cours de 2 h 30/souplesse des horaires.""";"""Du vendredi 16 septembre 2016 au jeudi 13 juillet 2017, Atelier Art Espace, 45, boulevard Jean-XXIII-Nantes, Nantes. Payant. Contact et reservation : 02 40 94 30 98, 06 50 54 45 62, atelier.art.espace@orange.fr, http://atelier-peinture-nantes.simplsite.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.23156""";""" -1.574934""";"""16/09/2016""";"""13/07/2017""";"""oui""";"""""";"""""";""""""
